0.0,0.0,0.0
0.0,0.1111111111111111,0.0
0.0,0.2222222222222222,0.0
0.0,0.3333333333333333,0.0
0.0,0.4444444444444444,0.0
0.0,0.5555555555555556,0.0
0.0,0.6666666666666666,0.0
0.0,0.7777777777777777,0.0
0.0,0.8888888888888888,0.0
0.0,1.0,0.0
0.1111111111111111,0.0,0.0
0.1111111111111111,0.1111111111111111,0.012345365401998452
0.1111111111111111,0.2222222222222222,0.024688849199271955
0.1111111111111111,0.3333333333333333,0.03702857007387818
0.1111111111111111,0.4444444444444444,0.04936264728139635
0.1111111111111111,0.5555555555555556,0.06168920093757876
0.1111111111111111,0.6666666666666666,0.07400635230487113
0.1111111111111111,0.7777777777777777,0.08631222407875826
0.1111111111111111,0.8888888888888888,0.09860494067389135
0.1111111111111111,1.0,0.11088262850995298
0.2222222222222222,0.0,0.0
0.2222222222222222,0.1111111111111111,0.024688849199271955
0.2222222222222222,0.2222222222222222,0.04936264728139635
0.2222222222222222,0.3333333333333333,0.07400635230487113
0.2222222222222222,0.4444444444444444,0.09860494067389135
0.2222222222222222,0.5555555555555556,0.1231434162972169
0.2222222222222222,0.6666666666666666,0.14760681973027226
0.2222222222222222,0.7777777777777777,0.17198023729490552
0.2222222222222222,0.8888888888888888,0.19624881017124668
0.2222222222222222,1.0,0.22039774345612226
0.3333333333333333,0.0,0.0
0.3333333333333333,0.1111111111111111,0.03702857007387818
0.3333333333333333,0.2222222222222222,0.07400635230487113
0.3333333333333333,0.3333333333333333,0.11088262850995298
0.3333333333333333,0.4444444444444444,0.14760681973027226
0.3333333333333333,0.5555555555555556,0.18412855560450894
0.3333333333333333,0.6666666666666666,0.22039774345612226
0.3333333333333333,0.7777777777777777,0.2563646369997302
0.3333333333333333,0.8888888888888888,0.291979904572384
0.3333333333333333,1.0,0.3271946967961522
0.4444444444444444,0.0,0.0
0.4444444444444444,0.1111111111111111,0.04936264728139635
0.4444444444444444,0.2222222222222222,0.09860494067389135
0.4444444444444444,0.3333333333333333,0.14760681973027226
0.4444444444444444,0.4444444444444444,0.19624881017124668
0.4444444444444444,0.5555555555555556,0.24441231518250478
0.4444444444444444,0.6666666666666666,0.291979904572384
0.4444444444444444,0.7777777777777777,0.3388356010851245
0.4444444444444444,0.8888888888888888,0.3848651631716389
0.4444444444444444,1.0,0.42995636352835553
0.5555555555555556,0.0,0.0
0.5555555555555556,0.1111111111111111,0.06168920093757876
0.5555555555555556,0.2222222222222222,0.1231434162972169
0.5555555555555556,0.3333333333333333,0.18412855560450894
0.5555555555555556,0.4444444444444444,0.24441231518250478
0.5555555555555556,0.5555555555555556,0.30376506303938794
0.5555555555555556,0.6666666666666666,0.36196071357921045
0.5555555555555556,0.7777777777777777,0.4187775888037509
0.5555555555555556,0.8888888888888888,0.47399926272501614
0.5555555555555556,1.0,0.5274153857718655
0.6666666666666666,0.0,0.0
0.6666666666666666,0.1111111111111111,0.07400635230487113
0.6666666666666666,0.2222222222222222,0.14760681973027226
0.6666666666666666,0.3333333333333333,0.22039774345612226
0.6666666666666666,0.4444444444444444,0.291979904572384
0.6666666666666666,0.5555555555555556,0.36196071357921045
0.6666666666666666,0.6666666666666666,0.42995636352835553
0.6666666666666666,0.7777777777777777,0.4955939349970324
0.6666666666666666,0.8888888888888888,0.5585134413495737
0.6666666666666666,1.0,0.618369803069737
0.7777777777777777,0.0,0.0
0.7777777777777777,0.1111111111111111,0.08631222407875826
0.7777777777777777,0.2222222222222222,0.17198023729490552
0.7777777777777777,0.3333333333333333,0.2563646369997302
0.7777777777777777,0.4444444444444444,0.3388356010851245
0.7777777777777777,0.5555555555555556,0.4187775888037509
0.7777777777777777,0.6666666666666666,0.4955939349970324
0.7777777777777777,0.7777777777777777,0.5687113034409064
0.7777777777777777,0.8888888888888888,0.6375839660707813
0.7777777777777777,1.0,0.7016978761467352
0.8888888888888888,0.0,0.0
0.8888888888888888,0.1111111111111111,0.09860494067389135
0.8888888888888888,0.2222222222222222,0.19624881017124668
0.8888888888888888,0.3333333333333333,0.291979904572384
0.8888888888888888,0.4444444444444444,0.3848651631716389
0.8888888888888888,0.5555555555555556,0.47399926272501614
0.8888888888888888,0.6666666666666666,0.5585134413495737
0.8888888888888888,0.7777777777777777,0.6375839660707813
0.8888888888888888,0.8888888888888888,0.7104401614873481
0.8888888888888888,1.0,0.7763719213006605
1.0,0.0,0.0
1.0,0.1111111111111111,0.11088262850995298
1.0,0.2222222222222222,0.22039774345612226
1.0,0.3333333333333333,0.3271946967961522
1.0,0.4444444444444444,0.42995636352835553
1.0,0.5555555555555556,0.5274153857718655
1.0,0.6666666666666666,0.618369803069737
1.0,0.7777777777777777,0.7016978761467352
1.0,0.8888888888888888,0.7763719213006605
1.0,1.0,0.8414709848078965
